DR Number,date_rptd,date_occ,Time Occurred,area,area_name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
211714121,2021-10-25,2021-10-24,425,17,Devonshire,1781,997,TRAFFIC COLLISION,3101 4017 3011 3028 3030 3034 3037,,M,W,102.0,SIDEWALK,LURLINE                      AV,BAHAMA                       ST,"(34.2354, -118.5842)"
211818861,2021-10-22,2021-10-21,1900,18,Southeast,1844,997,TRAFFIC COLLISION,3004 3026 3038 4018 3602,20.0,F,B,101.0,STREET,IMPERIAL                     HY,LANZIT                       AV,"(33.9311, -118.2687)"
212015118,2021-10-03,2021-10-03,625,20,Olympic,2091,997,TRAFFIC COLLISION,4027 3004 3026 3035 3037 3101 3401 3701 3038,32.0,M,O,101.0,STREET,ARLINGTON                    AV,21ST                         ST,"(34.0381, -118.3177)"
212015126,2021-10-03,2021-10-03,330,20,Olympic,2055,997,TRAFFIC COLLISION,3006 3028 3030 4027 3701 3034 3037 3101 3401,43.0,M,H,101.0,STREET,FEDORA                       ST,12TH                         ST,"(34.0491, -118.2979)"
212015155,2021-10-04,2021-10-03,1700,20,Olympic,2015,997,TRAFFIC COLLISION,3006 3028 3035 3037 3101 3401 3701 4020 3039,55.0,M,W,101.0,STREET,CATALINA                     ST,COUNCIL                      ST,"(34.0745, -118.2954)"
212015421,2021-10-08,2021-10-08,940,20,Olympic,2033,997,TRAFFIC COLLISION,3004 3025 4027 3035 3037 3101 3401 3701,26.0,M,H,101.0,STREET,8TH                          ST,S  WESTERN                      AV,"(34.058, -118.3091)"
212015442,2021-10-08,2021-10-08,519,20,Olympic,2031,997,TRAFFIC COLLISION,3003 3025 3029 4020 3035 3036 3101 3401 3701 1218,45.0,F,B,101.0,STREET,WESTERN                      AV,7TH                          ST,"(34.0597, -118.3091)"
212015482,2021-10-09,2021-10-09,2025,20,Olympic,2058,997,TRAFFIC COLLISION,3004 3028 4027 3035 3036 3101 3401 3701,48.0,F,A,101.0,STREET,OLYMPIC                      BL,ELDEN                        AV,"(34.0524, -118.2877)"
212015779,2021-10-16,2021-10-16,1555,20,Olympic,2079,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 3039 4027,37.0,F,H,101.0,STREET,WESTMORELAND                 AV,VENICE                       BL,"(34.0443, -118.2892)"
212015854,2021-10-17,2021-10-15,55,20,Olympic,2019,997,TRAFFIC COLLISION,3037 0947 3004 3025 3035 3101 3401 3701 4020,36.0,M,B,101.0,STREET,VERMONT                      AV,COUNCIL                      ST,"(34.0745, -118.2917)"
212115304,2021-10-18,2021-10-17,2020,21,Topanga,2177,997,TRAFFIC COLLISION,3003 3028 3037 3101 4021,52.0,F,W,101.0,STREET,DE SOTO                      AV,WARNER CENTER                LN,"(34.1747, -118.5885)"
212115437,2021-10-20,2021-10-20,1530,21,Topanga,2147,997,TRAFFIC COLLISION,3034 3101 3006 3028 4026 3030 3037,73.0,M,H,101.0,STREET,SHERMAN                      WY,LURLINE                      AV,"(34.201, -118.5841)"
212115439,2021-10-20,2021-10-20,1620,21,Topanga,2115,997,TRAFFIC COLLISION,3101 4021 3008 3026 3029 3032 3037,56.0,M,B,108.0,PARKING LOT,CANOGA                       AV,ROSCOE                       BL,"(34.2198, -118.5975)"
212115500,2021-10-21,2021-10-21,2015,21,Topanga,2136,997,TRAFFIC COLLISION,3003 3026 3029 3036 1218 3101 4021,62.0,M,H,101.0,STREET,SHERMAN                      WY,CANOGA                       AV,"(34.2011, -118.5977)"
212115512,2021-10-22,2021-10-16,1930,21,Topanga,2142,997,TRAFFIC COLLISION,3101 3004 3024 4026 3036,59.0,F,W,101.0,STREET,PLATT                        AV,VICTORY                      BL,"(34.1867, -118.6428)"
212115537,2021-10-22,2021-10-22,2105,21,Topanga,2105,997,TRAFFIC COLLISION,3003 3026 3034 4026 3037 3102 3032,37.0,M,H,108.0,PARKING LOT,TOPANGA CANYON               BL,SCHOENBORN                   ST,"(34.2209, -118.606)"
212115542,2021-10-23,2021-10-23,440,21,Topanga,2157,997,TRAFFIC COLLISION,3004 3026 4026 3101 3037,99.0,X,X,101.0,STREET,OXNARD                       ST,WINNETKA                     AV,"(34.1915, -118.5843)"
212115581,2021-10-24,2021-10-24,230,21,Topanga,2107,997,TRAFFIC COLLISION,3011 3025 3034 3037 3101 4021,21.0,M,W,101.0,STREET,CANOGA                       AV,STRATHERN                    ST,"(34.2234, -118.5932)"
212115595,2021-10-24,2021-10-21,748,21,Topanga,2175,997,TRAFFIC COLLISION,3003 3025 3029 3036 3101 4021,57.0,M,O,101.0,STREET,CAPISTRANO                   AV,HATTERAS                     ST,"(34.1761, -118.6167)"
212115629,2021-10-25,2021-10-25,1700,21,Topanga,2137,997,TRAFFIC COLLISION,3006 3028 4026 3030 3037 3101,21.0,M,H,101.0,STREET,VARIEL                       AV,WYANDOTTE                    ST,"(34.2029, -118.5928)"
212115680,2021-10-26,2021-10-26,1454,21,Topanga,2126,997,TRAFFIC COLLISION,3004 3026 4026 3034 3037 3101,48.0,F,H,101.0,STREET,INDEPENDENCE                 AV,LULL                         ST,"(34.2094, -118.5907)"
212115708,2021-10-27,2021-10-27,1535,21,Topanga,2139,997,TRAFFIC COLLISION,3025 3037 3101 3004 4026 3039,48.0,F,B,101.0,STREET,CORBIN                       AV,SATICOY                      ST,"(34.2083, -118.5623)"
212115790,2021-10-30,2021-10-30,540,21,Topanga,2158,997,TRAFFIC COLLISION,3011 4026 3034 3028 3039 3037 3101,,M,W,101.0,STREET,DE SOTO                      AV,OXNARD                       ST,"(34.1792, -118.5904)"
210414584,2021-11-04,2021-11-04,1750,4,Hollenbeck,457,997,TRAFFIC COLLISION,3401 3701 3036 3034 0605 3004 3026 3029 3101 4024,29.0,F,H,101.0,STREET,FOREST                       AV,MALABAR                      ST,"(34.0473, -118.2)"
210815789,2021-10-29,2021-10-29,1710,8,West LA,889,997,TRAFFIC COLLISION,4027,75.0,F,W,101.0,STREET,PREUSS,18TH,"(34.0465, -118.3851)"
212016180,2021-10-27,2021-10-27,1040,20,Olympic,2069,997,TRAFFIC COLLISION,3003 3025 3029 4027,66.0,F,H,101.0,STREET,PICO                         BL,ELDEN                        AV,"(34.0473, -118.2877)"
211013903,2021-10-28,2021-10-28,1640,10,West Valley,1025,997,TRAFFIC COLLISION,3029 3036 3101 3004 3026 4026,61.0,M,H,101.0,STREET,SHERMAN                      WY,LINDLEY                      AV,"(34.2011, -118.5273)"
212115834,2021-10-31,2021-10-30,900,21,Topanga,2155,997,TRAFFIC COLLISION,3004 3026 4026 3029 3037 3101,28.0,F,O,101.0,STREET,GLADE                        AV,VICTORY                      BL,"(34.1865, -118.6077)"
211420518,2021-10-27,2021-10-27,835,14,Pacific,1469,997,TRAFFIC COLLISION,4014,60.0,M,W,101.0,STREET,LA CIENEGA,THORNBURN,"(33.9685, -118.3702)"
210915893,2021-10-28,2021-10-28,1715,9,Van Nuys,946,997,TRAFFIC COLLISION,3101 3004 3025 4026 3036,32.0,F,W,101.0,STREET,OXNARD                       ST,WOODMAN                      AV,"(34.1794, -118.4312)"
210119472,2021-10-29,2021-10-28,2335,1,Central,162,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3004 3037 3030 3028 3033,28.0,M,W,101.0,STREET,8TH                          ST,FLOWER                       ST,"(34.0473, -118.2601)"
210618158,2021-10-29,2021-10-27,1300,6,Hollywood,668,997,TRAFFIC COLLISION,3003 3029 4006,19.0,M,H,101.0,STREET,WILTON,VIRGINIA,"(34.0918, -118.3136)"
211222636,2021-11-02,2021-11-02,1205,12,77th Street,1204,997,TRAFFIC COLLISION,4025 3002 3028 3034,28.0,F,H,101.0,STREET,48TH                         ST,VERMONT                      AV,"(33.9996, -118.2915)"
211914306,2021-10-11,2021-10-11,400,19,Mission,1945,997,TRAFFIC COLLISION,4026 3012 3026 3034 3002 3037 3101,50.0,M,H,101.0,STREET,GOLDEN STATE                 FY,PAXTON                       ST,"(34.2647, -118.4517)"
211420419,2021-10-24,2021-10-24,820,14,Pacific,1494,997,TRAFFIC COLLISION,4027 3004,24.0,M,H,101.0,STREET,DOUGLAS,IMPERIAL,"(33.9311, -118.3832)"
211222271,2021-10-27,2021-10-27,930,12,77th Street,1215,997,TRAFFIC COLLISION,3101 3037 3004 3026 4025 3029,56.0,F,B,101.0,STREET,VERMONT                      AV,58TH                         ST,"(33.9897, -118.2915)"
210815909,2021-10-31,2021-10-30,1930,8,West LA,889,997,TRAFFIC COLLISION,3004 3026 3029 4027,57.0,M,B,101.0,STREET,LA CIENEGA                   BL,SAWYER                       ST,"(34.0426, -118.3764)"
211014044,2021-11-01,2021-11-01,800,10,West Valley,1001,997,TRAFFIC COLLISION,3004 3024 4026 3032 3036 3101,79.0,F,H,101.0,STREET,SATICOY                      ST,CORBIN                       AV,"(34.2083, -118.5623)"
210318207,2021-11-01,2021-11-01,30,3,Southwest,374,997,TRAFFIC COLLISION,4025 3036 3004 3028 3030 3101,25.0,F,B,101.0,STREET,ARLINGTON                    AV,OBAMA                        BL,"(34.0183, -118.3182)"
210119566,2021-10-30,2021-10-30,1025,1,Central,101,997,TRAFFIC COLLISION,3101 3025 3401 3037 3701 0605 3011 3032 4024,73.0,M,H,101.0,STREET,SUNSET                       BL,BEAUDRY                      AV,"(34.0653, -118.2492)"
210714958,2021-10-31,2021-10-31,1715,7,Wilshire,763,997,TRAFFIC COLLISION,3035 3037 3101 3401 3701 3008 3024 4027,26.0,M,W,101.0,STREET,18TH                         ST,OGDEN                        DR,"(34.0431, -118.3671)"
211014224,2021-11-06,2021-11-04,1930,10,West Valley,1008,997,TRAFFIC COLLISION,3028 3030 3037 3006 3039 3101 4010,23.0,F,O,101.0,STREET,RUBIO                        AV,WYANDOTTE                    ST,"(34.2029, -118.4957)"
211318313,2021-11-01,2021-11-01,1500,13,Newton,1342,997,TRAFFIC COLLISION,3401 3701 0605 3008 3026 3033 3035 3037 3101 4024,14.0,M,H,101.0,STREET,MAPLE                        AV,20TH                         ST,"(34.0144, -118.2705)"
212016103,2021-10-25,2021-10-24,1,20,Olympic,2031,997,TRAFFIC COLLISION,4027,70.0,F,B,108.0,PARKING LOT,WILSHIRE                     BL,ST ANDREWS                   PL,"(34.0617, -118.3116)"
210217014,2021-10-25,2021-10-24,1900,2,Rampart,257,997,TRAFFIC COLLISION,0605 3030 4024,33.0,M,B,108.0,PARKING LOT,W  6TH                          ST,S  UNION                        AV,"(34.057, -118.2691)"
211420801,2021-11-02,2021-10-17,1900,14,Pacific,1431,997,TRAFFIC COLLISION,3008 3026 3029 4014,29.0,F,W,101.0,STREET,VENICE                       BL,OCEAN                        AV,"(33.988, -118.4703)"
210414308,2021-10-23,2021-10-22,1330,4,Hollenbeck,412,997,TRAFFIC COLLISION,0605 3030 4024,53.0,F,J,101.0,STREET,100 W  AVENUE 26,,"(34.0766, -118.2157)"
210714817,2021-10-27,2021-10-27,1315,7,Wilshire,764,997,TRAFFIC COLLISION,4027,16.0,M,H,101.0,STREET,VENICE                       BL,BURNSIDE                     AV,"(34.0445, -118.3563)"
210715081,2021-11-03,2021-10-05,832,7,Wilshire,721,997,TRAFFIC COLLISION,3006 3028 3030 3104 4027,29.0,F,W,101.0,STREET,S  WILLAMAN                     DR,W  3RD                          ST,"(34.0736, -118.3806)"
210216839,2021-10-29,2021-10-29,2345,2,Rampart,269,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3006 3037 3034 3039 3025,28.0,M,W,101.0,STREET,8TH                          ST,GARLAND                      AV,"(34.0498, -118.2681)"
210318375,2021-11-05,2021-11-05,1115,3,Southwest,338,997,TRAFFIC COLLISION,3004 3026 4025 3034 3602,23.0,M,H,101.0,STREET,JEFFERSON                    BL,CATALINA                     AV,"(34.0255, -118.2937)"
210618207,2021-10-30,2021-10-30,1240,6,Hollywood,636,997,TRAFFIC COLLISION,3028 3004 3030 4006,43.0,M,O,101.0,STREET,HIGHLAND                     AV,HOLLYWOOD                    BL,"(34.1016, -118.3387)"
212016395,2021-11-01,2021-10-31,2220,20,Olympic,2011,997,TRAFFIC COLLISION,3004 3025 4020,33.0,F,O,101.0,STREET,BEVERLY                      BL,WILTON                       BL,"(34.0763, -118.3135)"
211318234,2021-10-31,2021-10-31,40,13,Newton,1367,997,TRAFFIC COLLISION,0605 3006 3028 3030 3037 3102 4024 3101 3401 3701,71.0,F,B,101.0,STREET,HOLMES,51ST,"(33.9962, -118.2411)"
210414430,2021-10-31,2021-10-31,1130,4,Hollenbeck,415,997,TRAFFIC COLLISION,3701 0605 3401 3006 3028 3030 3033 3037 3101 4024,52.0,M,H,101.0,STREET,JOHNSTON,ALTURA,"(34.0755, -118.2104)"
210515654,2021-11-04,2021-11-04,1230,5,Harbor,511,997,TRAFFIC COLLISION,3004 3024 4025 3034 3602,46.0,M,O,101.0,STREET,SEASIDE                      WY,NAVY                         WY,"(33.7926, -118.3043)"
210217085,2021-09-21,2021-08-27,1800,2,Rampart,249,997,TRAFFIC COLLISION,0605 4024 3030,31.0,F,O,101.0,STREET,1100 W  6TH                          ST,,"(34.0541, -118.2621)"
211014223,2021-11-06,2021-11-04,1930,10,West Valley,1008,997,TRAFFIC COLLISION,3028 3030 3037 3006 3039 3101 4010,43.0,F,O,101.0,STREET,SHERMAN                      WY,RUBIO                        AV,"(34.2012, -118.4957)"
211114983,2021-11-04,2021-11-04,1000,11,Northeast,1186,997,TRAFFIC COLLISION,0605 4024 3102 3401 3701 3034 3036 3028,43.0,M,W,101.0,STREET,MALVINA,ACADEMY,"(34.0828, -118.2365)"
210119821,2021-11-03,2021-11-03,1515,1,Central,119,997,TRAFFIC COLLISION,0605 3401 3701 3004 3025 3033 3034 3036 3101 4024,,M,O,101.0,STREET,CESAR E CHAVEZ               AV,ALAMEDA                      ST,"(34.0581, -118.2371)"
211114711,2021-10-28,2021-10-12,1810,11,Northeast,1125,997,TRAFFIC COLLISION,0605 3101 3401 3701 3036 3035 3028 3006 4024,34.0,M,W,101.0,STREET,YORK                         BL,ARMADALE                     ST,"(34.1225, -118.212)"
211013945,2021-10-29,2021-10-29,1850,10,West Valley,1025,997,TRAFFIC COLLISION,3101 3003 3027 3036 4026,71.0,M,W,101.0,STREET,VANOWEN                      ST,ZELZAH                       AV,"(34.1939, -118.523)"
212016209,2021-10-28,2021-10-26,1805,20,Olympic,2017,997,TRAFFIC COLLISION,3003 3026 3029 4020,49.0,F,W,101.0,STREET,3RD,VERMONT,"(34.0691, -118.2916)"
211914937,2021-10-28,2021-10-28,1400,19,Mission,1977,997,TRAFFIC COLLISION,3037 3103 3006 3028 4026 3034,20.0,M,H,101.0,STREET,WINGO,CORRENTI,"(34.2338, -118.4301)"
211222527,2021-10-31,2021-10-31,1930,12,77th Street,1258,997,TRAFFIC COLLISION,3012 3025 4025 3029 3036 3602,16.0,M,H,101.0,STREET,MAIN                         ST,74TH                         ST,"(33.973, -118.2739)"
211420757,2021-11-01,2021-10-31,2145,14,Pacific,1414,997,TRAFFIC COLLISION,3004 3028 4027,44.0,F,H,101.0,STREET,LINCOLN,SUNSET,"(34.0003, -118.4656)"
210618558,2021-11-04,2021-10-26,2300,6,Hollywood,643,997,TRAFFIC COLLISION,3011 3028 3034 4006,20.0,,,101.0,STREET,7400    HOLLYWOOD                    BL,,"(34.1016, -118.3506)"
210714990,2021-11-01,2021-11-01,635,7,Wilshire,762,997,TRAFFIC COLLISION,3006 3026 3039 4027,41.0,F,W,101.0,STREET,FAIRFAX                      AV,PICO                         BL,"(34.0515, -118.3666)"
211713722,2021-10-15,2021-10-15,230,17,Devonshire,1717,997,TRAFFIC COLLISION,3006 3028 4017 3030 3037 3101,99.0,M,O,101.0,STREET,RINALDI                      ST,RUFFNER                      AV,"(34.2793, -118.4978)"
210515400,2021-10-28,2021-10-28,1615,5,Harbor,584,997,TRAFFIC COLLISION,3011 3028 4025 3034,18.0,F,H,101.0,STREET,GAFFEY                       ST,W  40TH                         ST,"(33.7079, -118.2929)"
210715144,2021-11-04,2021-10-29,2100,7,Wilshire,732,997,TRAFFIC COLLISION,3011 3028 3030 3034 4007,20.0,,,101.0,STREET,CRESCENT HEIGHTS             BL,MARYLAND                     DR,"(34.0669, -118.3647)"
210618160,2021-10-29,2021-10-29,300,6,Hollywood,636,997,TRAFFIC COLLISION,3029 3035 3036 3101 3401 3701 3009 3024 4006,28.0,M,W,101.0,STREET,HOLLYWOOD                    BL,VINE                         ST,"(34.1016, -118.3267)"
210715145,2021-11-04,2021-10-22,1540,7,Wilshire,745,997,TRAFFIC COLLISION,3011 3028 3034 4007,20.0,,,101.0,STREET,OLYMPIC                      BL,CLOVERDALE,"(34.0573, -118.348)"
210714926,2021-10-31,2021-10-30,2300,7,Wilshire,727,997,TRAFFIC COLLISION,,31.0,F,W,101.0,STREET,BEVERLY,JUNE,"(34.0762, -118.3353)"
211420122,2021-10-18,2021-10-18,1305,14,Pacific,1406,997,TRAFFIC COLLISION,4027 3006 3028 3030 3035 3037 3101 3401 3701 3039,90.0,F,W,101.0,STREET,WOODBINE                     ST,MOTOR                        AV,"(34.0277, -118.4095)"
210414494,2021-11-02,2021-11-02,1050,4,Hollenbeck,427,997,TRAFFIC COLLISION,0605 3006 3025 3034 3037 3102 4024 3401 3701,41.0,M,W,101.0,STREET,HUNTINGTON                   DR,MINTO,"(34.0854, -118.1818)"
211014160,2021-11-04,2021-11-04,750,10,West Valley,1008,997,TRAFFIC COLLISION,3101 3009 3024 4026 3029 3036 3602,27.0,M,H,101.0,STREET,WOODLEY                      AV,SATICOY                      ST,"(34.2085, -118.4837)"
211222788,2021-11-05,2021-11-05,130,12,77th Street,1218,997,TRAFFIC COLLISION,3014 3030 4012 3037 3028 3006,37.0,M,H,101.0,STREET,FIGUEROA                     ST,57TH                         ST,"(33.9906, -118.2827)"
211318469,2021-11-05,2021-11-05,520,13,Newton,1331,997,TRAFFIC COLLISION,3004 3025 3039 3034 3036 3101 4013 3401 3701 0605,23.0,M,H,101.0,STREET,MAIN                         ST,33RD                         ST,"(34.0195, -118.2721)"
210119478,2021-10-29,2021-10-29,250,1,Central,158,997,TRAFFIC COLLISION,3401 3701 0605 3011 3025 3033 3034 3036 3101 4024,,M,O,101.0,STREET,6TH,ALAMEDA,"(34.0382, -118.2384)"
210414483,2021-11-02,2021-10-31,2330,4,Hollenbeck,499,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 4024 3401 3701,62.0,F,H,101.0,STREET,CALZONA,BESWICK,"(34.0205, -118.1957)"
210714928,2021-10-31,2021-10-30,2310,7,Wilshire,727,997,TRAFFIC COLLISION,,32.0,M,B,101.0,STREET,JUNE,BEVERLY,"(34.0762, -118.3347)"
210618030,2021-10-27,2021-10-27,305,6,Hollywood,625,997,TRAFFIC COLLISION,4027,,M,O,101.0,STREET,WRIGHT,CAHUENGA,"(34.1198, -118.3398)"
211222718,2021-11-03,2021-11-03,1545,12,77th Street,1269,997,TRAFFIC COLLISION,3004 3026 4025 3029,81.0,F,B,101.0,STREET,S  SAN PEDRO                    ST,E  83RD                         ST,"(33.9637, -118.2695)"
210618407,2021-11-02,2021-11-01,1030,6,Hollywood,648,997,TRAFFIC COLLISION,3012 3025 3029 4027,31.0,M,O,101.0,STREET,HOLLYWOOD                    BL,SAINT ANDREWS                PL,"(34.1, -118.3113)"
211819501,2021-11-04,2021-11-04,1930,18,Southeast,1822,997,TRAFFIC COLLISION,3003 3024 4025 3036,48.0,M,H,101.0,STREET,CENTURY                      BL,SPRING                       ST,"(33.9456, -118.2762)"
210318153,2021-10-31,2021-10-31,930,3,Southwest,328,997,TRAFFIC COLLISION,3003 3024 4025,21.0,F,W,101.0,STREET,HOOVER                       ST,30TH                         ST,"(34.0274, -118.284)"
211818428,2021-10-13,2021-10-13,1635,18,Southeast,1844,997,TRAFFIC COLLISION,3004 3026 4025 3101 3036 3029,47.0,F,B,101.0,STREET,AVALON                       BL,111TH                        ST,"(33.9348, -118.2652)"
210515489,2021-10-31,2021-10-31,1500,5,Harbor,513,997,TRAFFIC COLLISION,4005 3028 3004 3030,45.0,F,H,101.0,STREET,253RD,NORMANDIE                    AV,"(33.7948, -118.2975)"
211114894,2021-11-01,2021-11-01,45,11,Northeast,1146,997,TRAFFIC COLLISION,0605 3401 3701 3036 3035 3004 3028 3039 3101 4011,38.0,M,W,101.0,STREET,RIVERSIDE                    DR,STADIUM                      WY,"(34.1022, -118.2455)"
210814984,2021-10-09,2021-10-09,1520,8,West LA,883,997,TRAFFIC COLLISION,3006 3028 3030 3033 3035 3037 3039 4027,20.0,M,H,101.0,STREET,COTNER                       AV,OLYMPIC                      BL,"(34.0393, -118.4397)"
211013964,2021-10-30,2021-10-30,430,10,West Valley,1049,997,TRAFFIC COLLISION,3006 3026 4026 3033 3035 3037 3039,44.0,F,H,101.0,STREET,WOODLEY                      AV,BURBANK                      BL,"(34.1717, -118.4758)"
210317259,2021-10-13,2021-10-06,753,3,Southwest,397,997,TRAFFIC COLLISION,4025 3030 3101 3004,29.0,F,O,101.0,STREET,43RD                         ST,VERMONT                      AV,"(34.0055, -118.2915)"
210618201,2021-10-30,2021-10-28,1130,6,Hollywood,622,997,TRAFFIC COLLISION,3006 3028 4006,45.0,M,O,101.0,STREET,WILLOW GLEN                  RD,WOODSTOCK                    RD,"(34.1182, -118.3695)"
210414539,2021-11-03,2021-11-03,1800,4,Hollenbeck,497,997,TRAFFIC COLLISION,0947 0605 3004 3009 3024 3029 3033 3035 3037 4024,29.0,M,H,101.0,STREET,EVERGREEN                    AV,11TH                         ST,"(34.021, -118.2145)"
211914945,2021-10-28,2021-10-28,1835,19,Mission,1921,997,TRAFFIC COLLISION,3006 3029 3026 3101 4026 3037,49.0,M,H,101.0,STREET,TELFAIR                      AV,NURMI                        ST,"(34.2972, -118.4636)"
210217070,2021-11-02,2021-11-02,1530,2,Rampart,257,997,TRAFFIC COLLISION,3004 3028 3030 3034 3038 3101 4024 0605 3401 3037,27.0,M,H,101.0,STREET,BURLINGTON                   AV,JAMES M WOOD                 BL,"(34.0552, -118.2675)"
